student_id,semester,subject,assignment_marks,quiz_marks,attendance_percentage,midterm_marks,previous_cgpa,final_marks,final_grade
S00466,3,Algorithms,2.97,7.21,74.17,15.78,3.45,36.50,B+
S00466,3,Database Systems,3.97,7.82,66.47,23.03,3.45,29.89,B+
S00466,3,Computer Architecture,5.00,6.28,82.40,28.79,3.45,36.06,A+
S00467,2,Data Structures,4.83,8.32,89.74,23.86,3.94,34.87,A
S00467,2,Digital Logic Design,5.00,7.59,99.02,18.56,3.94,32.11,B+
S00467,2,Linear Algebra,3.30,6.90,96.98,25.44,3.94,33.42,A-
S00468,4,Operating Systems,3.35,7.15,100.00,15.75,3.24,35.68,B+
S00468,4,Software Engineering,3.75,8.51,76.70,17.33,3.24,35.91,B+
S00468,4,Theory of Computation,5.00,9.79,85.53,27.36,3.24,38.77,A+
S00469,1,Structured Programming,5.00,8.62,93.25,28.75,3.80,29.01,A
S00469,1,Discrete Mathematics,4.05,5.83,100.00,22.79,3.80,33.99,A-
S00469,1,Calculus,2.64,8.14,91.39,23.63,3.80,28.27,B+
S00470,8,Deep Learning,2.18,6.95,82.44,20.57,4.00,29.96,B
S00470,8,Distributed Systems,4.02,8.84,70.54,24.90,4.00,27.15,B+
S00470,8,Project and Thesis,4.35,7.93,100.00,24.27,4.00,38.40,A
S00471,5,Computer Networks,3.96,5.33,73.38,27.93,3.15,25.42,B+
S00471,5,Machine Learning,2.57,8.19,80.33,17.61,3.15,31.48,B
S00471,5,Compiler Design,3.28,5.59,64.34,16.14,3.15,28.38,C+
S00472,4,Operating Systems,3.61,4.42,76.11,18.66,3.54,30.09,B
S00472,4,Software Engineering,3.41,8.94,91.07,25.01,3.54,29.79,A-
S00472,4,Theory of Computation,4.06,6.70,98.27,20.97,3.54,31.13,B+
S00473,3,Algorithms,3.09,7.70,74.55,19.24,4.00,32.30,B+
S00473,3,Database Systems,3.74,8.80,86.69,27.55,4.00,29.96,A-
S00473,3,Computer Architecture,4.34,6.36,100.00,24.93,4.00,27.40,B+
S00474,8,Deep Learning,3.17,5.74,93.15,20.37,3.62,26.91,B
S00474,8,Distributed Systems,4.53,10.00,94.33,24.88,3.62,45.34,A+
S00474,8,Project and Thesis,2.65,4.25,67.43,12.13,3.62,33.54,C+
S00475,1,Structured Programming,3.92,6.04,94.90,17.31,3.20,28.48,B
S00475,1,Discrete Mathematics,4.26,8.07,100.00,24.57,3.20,37.91,A
S00475,1,Calculus,1.81,2.81,77.89,10.82,3.20,27.34,D
S00476,4,Operating Systems,5.00,9.96,93.28,28.49,3.24,39.65,A+
S00476,4,Software Engineering,2.53,4.59,80.87,10.65,3.24,21.33,D
S00476,4,Theory of Computation,2.99,7.23,73.37,27.55,3.24,34.86,A
S00477,8,Deep Learning,1.83,6.31,90.16,16.93,2.84,32.21,B
S00477,8,Distributed Systems,3.60,7.22,100.00,26.28,2.84,27.90,A-
S00477,8,Project and Thesis,3.31,3.22,79.87,12.52,2.84,33.94,C+
S00478,3,Algorithms,3.59,5.06,89.16,16.33,3.42,35.42,B
S00478,3,Database Systems,4.20,7.78,87.92,30.00,3.42,40.29,A+
S00478,3,Computer Architecture,2.83,7.95,85.84,21.80,3.42,28.09,B
S00479,1,Structured Programming,2.68,6.83,81.91,15.78,2.93,28.97,C+
S00479,1,Discrete Mathematics,2.55,5.77,79.01,18.24,2.93,24.71,C+
S00479,1,Calculus,3.04,8.07,85.04,23.60,2.93,21.52,B
S00480,5,Computer Networks,1.58,6.38,80.20,19.38,2.86,32.50,B
S00480,5,Machine Learning,4.02,5.33,82.00,18.74,2.86,29.33,B
S00480,5,Compiler Design,3.46,4.36,76.81,14.80,2.86,24.18,C
S00481,6,Artificial Intelligence,3.58,8.58,83.16,25.26,3.22,36.85,A
S00481,6,Web Engineering,2.61,6.42,81.61,19.98,3.22,23.05,C+
S00481,6,Information Security,3.51,4.57,84.57,14.99,3.22,35.36,B
S00482,3,Algorithms,0.85,3.27,68.45,9.39,3.55,32.77,D
S00482,3,Database Systems,5.00,9.61,84.31,22.31,3.55,37.92,A
S00482,3,Computer Architecture,3.94,8.60,68.71,25.53,3.55,36.10,A
S00483,8,Deep Learning,3.82,9.46,100.00,23.70,3.40,28.23,A-
S00483,8,Distributed Systems,4.14,4.44,91.35,23.46,3.40,25.43,B
S00483,8,Project and Thesis,5.00,8.93,85.36,24.20,3.40,32.77,A
S00484,7,Data Mining,3.29,6.85,80.18,19.22,3.09,26.00,C+
S00484,7,Cloud Computing,3.52,6.15,68.23,20.43,3.09,22.87,C+
S00484,7,Mobile App Development,3.76,10.00,100.00,23.61,3.09,28.37,A-
S00485,2,Data Structures,3.96,7.49,88.84,17.67,3.47,29.57,B
S00485,2,Digital Logic Design,4.35,7.72,72.46,26.48,3.47,29.94,A-
S00485,2,Linear Algebra,3.41,7.79,74.98,24.01,3.47,29.34,B+
S00486,4,Operating Systems,4.27,8.84,80.58,23.00,3.95,38.10,A
S00486,4,Software Engineering,4.06,8.45,92.00,23.44,3.95,39.14,A
S00486,4,Theory of Computation,4.17,7.40,100.00,24.66,3.95,33.57,A-
S00487,7,Data Mining,3.48,7.37,100.00,23.16,3.64,30.92,B+
S00487,7,Cloud Computing,4.40,10.00,80.34,26.06,3.64,31.90,A
S00487,7,Mobile App Development,3.41,7.18,93.26,21.96,3.64,30.88,B+
S00488,5,Computer Networks,4.34,7.27,83.17,25.26,3.22,29.06,A-
S00488,5,Machine Learning,2.81,7.49,86.26,17.86,3.22,31.05,B
S00488,5,Compiler Design,3.61,6.74,74.29,17.70,3.22,32.00,B
S00489,7,Data Mining,4.79,8.95,100.00,23.05,2.67,42.86,A+
S00489,7,Cloud Computing,3.25,6.50,80.38,19.59,2.67,28.27,B
S00489,7,Mobile App Development,3.37,7.75,74.66,10.11,2.67,31.48,C+
S00490,5,Computer Networks,2.55,3.98,70.71,14.09,3.33,35.48,C+
S00490,5,Machine Learning,2.43,7.18,83.63,16.09,3.33,30.31,B
S00490,5,Compiler Design,4.49,7.11,92.31,16.72,3.33,32.74,B+
S00491,8,Deep Learning,3.99,9.86,91.41,29.64,3.82,31.25,A
S00491,8,Distributed Systems,3.90,8.21,100.00,30.00,3.82,49.60,A+
S00491,8,Project and Thesis,5.00,8.27,95.08,25.12,3.82,30.91,A-
S00492,8,Deep Learning,3.92,9.18,92.08,29.37,3.49,39.46,A+
S00492,8,Distributed Systems,4.93,7.06,72.95,17.40,3.49,34.69,B+
S00492,8,Project and Thesis,1.91,4.74,80.45,11.60,3.49,25.17,D
S00493,7,Data Mining,3.60,4.20,75.75,18.51,3.70,31.87,B
S00493,7,Cloud Computing,4.17,8.51,80.56,18.77,3.70,30.95,B+
S00493,7,Mobile App Development,2.88,4.52,86.74,16.82,3.70,33.08,B
S00494,6,Artificial Intelligence,1.35,4.08,67.45,13.35,3.51,26.30,D
S00494,6,Web Engineering,4.14,9.45,84.76,21.93,3.51,33.57,A-
S00494,6,Information Security,3.12,6.96,77.32,20.95,3.51,28.42,B
S00495,8,Deep Learning,2.76,8.99,100.00,21.15,4.00,31.08,B+
S00495,8,Distributed Systems,2.09,5.51,98.11,14.49,4.00,34.51,B
S00495,8,Project and Thesis,3.98,6.29,82.79,22.04,4.00,32.57,B+
S00496,8,Deep Learning,3.82,8.30,78.36,27.77,2.96,25.20,B+
S00496,8,Distributed Systems,3.63,8.52,94.60,21.02,2.96,30.47,B+
S00496,8,Project and Thesis,3.57,4.86,74.83,17.19,2.96,15.51,D
S00497,4,Operating Systems,4.61,8.20,88.80,28.56,3.55,24.38,A-
S00497,4,Software Engineering,2.18,4.76,56.96,17.13,3.55,19.42,D
S00497,4,Theory of Computation,3.74,7.48,92.48,24.97,3.55,19.90,B
S00498,6,Artificial Intelligence,1.91,2.37,61.14,5.93,3.37,1.37,F
S00498,6,Web Engineering,3.31,5.94,92.98,21.62,3.37,34.33,B+
S00498,6,Information Security,3.89,6.36,98.17,22.22,3.37,29.13,B+
S00499,5,Computer Networks,3.44,7.36,72.84,21.90,3.54,33.35,B+
S00499,5,Machine Learning,4.66,8.53,87.80,20.72,3.54,35.47,A-
S00499,5,Compiler Design,4.25,6.62,85.19,22.91,3.54,33.45,A-
S00500,6,Artificial Intelligence,3.34,10.00,100.00,25.15,3.56,33.29,A
S00500,6,Web Engineering,4.56,7.79,98.71,26.04,3.56,30.40,A-
S00500,6,Information Security,4.12,8.49,95.31,18.12,3.56,32.52,B+
